x,y,dx,dy
-3.3288805721432757,-3.879980321672872,-0.1396274693026403,-0.7403242556875338
-3.0800070496090672,-3.879980321672872,-0.09422706805709048,-0.7823702014437249
-2.831133527074858,-3.879980321672872,0.399755347028771,-0.9256024015641751
-2.5822600045406494,-3.879980321672872,0.5924485018695893,-1.0990708139246108
-2.333386482006441,-3.879980321672872,0.4865623308268698,-1.1874750938828735
-2.0845129594722316,-3.879980321672872,0.41147383673972177,-1.2440805204712715
-1.8356394369380231,-3.879980321672872,0.479363125622844,-1.2269133718614074
-1.5867659144038146,-3.879980321672872,0.336051975080424,-1.1905061850616347
-1.3378923918696053,-3.879980321672872,0.3243270895772036,-1.152875946947497
-1.0890188693353968,-3.879980321672872,0.4314729245407854,-0.8424419704360379
-0.8401453468011884,-3.879980321672872,0.35685186038672967,-0.7684763319025877
-0.591271824266979,-3.879980321672872,0.529784975071298,-0.8708340527734455
-0.3423983017327705,-3.879980321672872,0.19858124648308076,-0.8524855128149068
-0.09352477919856206,-3.879980321672872,0.22593559420283485,-1.2495124381354816
0.1553487433356473,-3.879980321672872,1.0138223187761857,-1.2899920440971917
0.40422226586985666,-3.879980321672872,0.8353777985470487,-1.259950657407708
0.6530957884040642,-3.879980321672872,-0.10226321801441784,-1.3162128351938942
0.9019693109382736,-3.879980321672872,0.5541495544562264,-1.216646497122384
1.150842833472483,-3.879980321672872,1.5638480812185602,-0.1158671706006639
1.3997163560066905,-3.879980321672872,1.556282804269969,0.6721217100317319
1.6485898785408999,-3.879980321672872,1.3533009792005828,0.4263879311938562
1.8974634010751092,-3.879980321672872,0.99124566364848,0.8708039862374286
-3.3288805721432757,-3.6086995906090937,0.09733119661838349,-0.8759807695654542
-3.0800070496090672,-3.6086995906090937,-0.14006369630119325,-0.9374178318124347
-2.831133527074858,-3.6086995906090937,-0.1560730633840561,-0.9495906047468156
-2.5822600045406494,-3.6086995906090937,0.2549505339319386,-1.0767402410126519
-2.333386482006441,-3.6086995906090937,0.40721416803533383,-1.1072029252670315
-2.0845129594722316,-3.6086995906090937,0.4407465863777131,-1.1055295072787898
-1.8356394369380231,-3.6086995906090937,0.5861209747957844,-1.0478493686097294
-1.5867659144038146,-3.6086995906090937,0.6339539253503396,-0.9509308880255098
-1.3378923918696053,-3.6086995906090937,0.8198228001387173,-0.8735855209954668
-1.0890188693353968,-3.6086995906090937,0.782609542011594,-0.8829685481605075
-0.8401453468011884,-3.6086995906090937,0.10414382720765299,-1.0046816271797085
-0.591271824266979,-3.6086995906090937,0.12494362853654752,-0.8530746439244623
-0.3423983017327705,-3.6086995906090937,-0.15435608718597027,-1.378048957084733
-0.09352477919856206,-3.6086995906090937,0.17978138444891595,-1.2132950320398146
0.1553487433356473,-3.6086995906090937,0.8129399595408687,-1.2542233403564564
0.40422226586985666,-3.6086995906090937,0.637298504813913,-1.5240339077182312
0.6530957884040642,-3.6086995906090937,0.20321902628279684,-1.476687186340919
0.9019693109382736,-3.6086995906090937,1.0363316793605852,-0.9519860730558282
1.150842833472483,-3.6086995906090937,1.7518498983360087,-0.5507651892303101
1.3997163560066905,-3.6086995906090937,1.561804307194564,-0.35608084710405524
1.6485898785408999,-3.6086995906090937,1.2610499319738522,-0.572853761368476
1.8974634010751092,-3.6086995906090937,1.5379289499722375,0.4467844294540801
2.146336923609317,-3.6086995906090937,1.5526501701297653,1.0026866579422742
5.879439761622448,-3.6086995906090937,0.14278522435490637,0.1385440790770419
-3.577754094677484,-3.3374188595453163,0.02668202904188273,-0.7901438200269543
-3.3288805721432757,-3.3374188595453163,-0.24046021734258843,-0.9164206060945312
-3.0800070496090672,-3.3374188595453163,-0.21268778665315474,-0.9930968788257969
-2.831133527074858,-3.3374188595453163,0.10590793146203493,-0.9394866504413092
-2.5822600045406494,-3.3374188595453163,0.3875133832577883,-0.8082870245117911
-2.333386482006441,-3.3374188595453163,0.556217116065236,-0.7063769674214309
-2.0845129594722316,-3.3374188595453163,0.6641769630411309,-0.5836995819829863
-1.8356394369380231,-3.3374188595453163,0.8394446702772943,-0.5880777797987062
-1.5867659144038146,-3.3374188595453163,0.6375985278344841,-0.749106790549933
-1.3378923918696053,-3.3374188595453163,0.404088470470365,-0.9935698991643167
-1.0890188693353968,-3.3374188595453163,0.37380638196253463,-1.1166420675238642
-0.8401453468011884,-3.3374188595453163,0.46112307965972965,-1.2367644890688865
-0.591271824266979,-3.3374188595453163,-0.2797349965542921,-1.2417935865996215
-0.3423983017327705,-3.3374188595453163,-0.38033077309244906,-1.4736431412240956
-0.09352477919856206,-3.3374188595453163,0.228648493369688,-1.3947757093369408
0.1553487433356473,-3.3374188595453163,0.3861357692652614,-1.595765168902356
0.40422226586985666,-3.3374188595453163,0.5322319637715462,-1.6767944836395243
0.6530957884040642,-3.3374188595453163,0.5933352147621913,-1.6545539699679233
0.9019693109382736,-3.3374188595453163,1.3267015219084328,-0.5978274777480743
1.150842833472483,-3.3374188595453163,1.720425690443105,-0.7392993930819765
1.3997163560066905,-3.3374188595453163,1.668531728545123,-0.382505353427183
1.6485898785408999,-3.3374188595453163,1.7838900022680075,-0.2187804389131213
1.8974634010751092,-3.3374188595453163,1.8338575786892632,1.1344874267026466
2.146336923609317,-3.3374188595453163,1.4585995466922919,0.8806732210959002
2.395210446143526,-3.3374188595453163,1.2240472874031019,0.8622432549386488
5.381692716554031,-3.3374188595453163,0.5568004593247604,-0.28469684228802095
5.630566239088241,-3.3374188595453163,0.4642662286627633,-0.1680472852214917
5.879439761622448,-3.3374188595453163,0.11715663695664207,-0.24468111789173802
6.128313284156658,-3.3374188595453163,-0.10734070371519233,-0.21584815420991252
-3.577754094677484,-3.066138128481538,-0.4425096211688455,-0.659870347086983
-3.3288805721432757,-3.066138128481538,-0.3997126416124993,-0.6297359542385608
-3.0800070496090672,-3.066138128481538,-0.2658675935268399,-0.5092123338267279
-2.831133527074858,-3.066138128481538,0.21282411213239105,-0.591972950553121
-2.5822600045406494,-3.066138128481538,0.6518247201718927,-0.49940117814535995
-2.333386482006441,-3.066138128481538,0.7583090709412125,-0.5000690688322005
-2.0845129594722316,-3.066138128481538,0.651644489221587,-0.5529104757031648
-1.8356394369380231,-3.066138128481538,0.550526348935834,-0.6829476547660619
-1.5867659144038146,-3.066138128481538,0.2624160787589627,-0.9616279531296161
-1.3378923918696053,-3.066138128481538,0.3887195872813635,-0.9643600060250949
-1.0890188693353968,-3.066138128481538,0.3107533050369866,-1.1047917185384355
-0.8401453468011884,-3.066138128481538,-0.15398663035973137,-1.0315216482066085
-0.591271824266979,-3.066138128481538,-0.39117807089478374,-1.2238816980261522
-0.3423983017327705,-3.066138128481538,-0.5391525764963674,-0.9835146069854672
-0.09352477919856206,-3.066138128481538,-0.12685386813652583,-1.228455591972029
0.1553487433356473,-3.066138128481538,0.19440585109981026,-1.2011091585191616
0.40422226586985666,-3.066138128481538,0.5508188474177687,-1.2738952446166647
0.6530957884040642,-3.066138128481538,1.38009495413641,-1.0375147264984415
0.9019693109382736,-3.066138128481538,1.657065823030832,-0.7021783215012285
1.150842833472483,-3.066138128481538,1.8519209737070594,-0.0725410329781183
1.3997163560066905,-3.066138128481538,1.8451763279650053,-0.4229983900246699
1.6485898785408999,-3.066138128481538,2.1997531844529745,0.13362390253668313
1.8974634010751092,-3.066138128481538,2.0654033193496164,0.42854785464103684
2.146336923609317,-3.066138128481538,1.2903742812281922,0.31608347856828384
2.395210446143526,-3.066138128481538,1.129092614062885,0.21225570173298278
2.6440839686777355,-3.066138128481538,0.467641872348888,0.05023263078939392
2.892957491211943,-3.066138128481538,-0.494947952071335,0.003409515169263707
4.883945671485614,-3.066138128481538,0.5927096201134464,-0.2636192019231687
5.132819194019822,-3.066138128481538,0.7111406733043181,-0.489621819503612
5.381692716554031,-3.066138128481538,0.7484809017352754,-0.2919705669070232
5.630566239088241,-3.066138128481538,0.524576052118437,-0.1656555954058259
5.879439761622448,-3.066138128481538,0.16511068015257835,-0.31926614929977154
6.128313284156658,-3.066138128481538,0.07090943531501578,-0.24375118389538566
-3.3288805721432757,-2.7948573974177595,0.03647464452742317,-0.10160793832639978
-3.0800070496090672,-2.7948573974177595,-0.3377796983744467,-0.09685152488935624
-2.831133527074858,-2.7948573974177595,-0.11467285406360794,0.0998763567650787
-2.5822600045406494,-2.7948573974177595,0.5035651036678191,-0.15629721967655907
-2.333386482006441,-2.7948573974177595,0.5827361138246105,-0.4737539742854322
-2.0845129594722316,-2.7948573974177595,0.5434937493627274,-0.6060318095246181
-1.8356394369380231,-2.7948573974177595,0.48490163879882936,-0.6007534202699242
-1.5867659144038146,-2.7948573974177595,0.2596990602913357,-0.8209103629083352
-1.3378923918696053,-2.7948573974177595,0.15572907023361687,-0.7811172411717939
-1.0890188693353968,-2.7948573974177595,0.35711125160591134,-0.9637899066329635
-0.8401453468011884,-2.7948573974177595,0.38237134452651195,-0.6971821647194784
-0.591271824266979,-2.7948573974177595,-0.532123523324026,-0.4856651966361614
-0.3423983017327705,-2.7948573974177595,-0.7215114407424321,0.07560168239912646
-0.09352477919856206,-2.7948573974177595,-0.06384132265046363,0.5469924524691763
0.1553487433356473,-2.7948573974177595,0.4900241403193357,0.6091122390313037
0.40422226586985666,-2.7948573974177595,0.7285580126856468,0.4024640969891495
0.6530957884040642,-2.7948573974177595,1.2438523668907215,0.01040123775258613
0.9019693109382736,-2.7948573974177595,1.8581591746518107,-0.5241596793725765
1.150842833472483,-2.7948573974177595,1.9025841514117683,-0.3613457533368308
1.3997163560066905,-2.7948573974177595,1.7171043398283536,-0.8437039217701133
1.6485898785408999,-2.7948573974177595,2.1835699678529243,-0.5385138763788483
1.8974634010751092,-2.7948573974177595,1.9183250353818697,-0.91843150218717
2.146336923609317,-2.7948573974177595,1.2581135247286526,-0.722218042782283
2.395210446143526,-2.7948573974177595,1.1163948531782513,-0.6396262659877755
2.6440839686777355,-2.7948573974177595,0.8283569051840435,-0.2577470605171483
2.892957491211943,-2.7948573974177595,0.1771839843487359,0.5181989571242757
3.1418310137461525,-2.7948573974177595,-0.32133808156070637,0.6172116359033928
3.6395780588145694,-2.7948573974177595,0.7068264147446962,0.25692579202624427
3.8884515813487788,-2.7948573974177595,0.8320541573512392,0.08740770945911831
4.137325103882988,-2.7948573974177595,0.7110922038106081,-0.2894192895468239
4.386198626417196,-2.7948573974177595,1.092727362486632,0.29566747643453567
4.635072148951405,-2.7948573974177595,1.1455633581421591,-0.31685795012442913
4.883945671485614,-2.7948573974177595,0.7506137647896466,-0.15416028421107691
5.132819194019822,-2.7948573974177595,0.7362124187117717,-0.07487550154167155
5.381692716554031,-2.7948573974177595,0.802353037642711,-0.2722091397877646
5.630566239088241,-2.7948573974177595,0.48118032806193717,-0.5428303459199901
5.879439761622448,-2.7948573974177595,0.10480880341340988,-0.5728259946926261
6.128313284156658,-2.7948573974177595,0.06511870458145273,-0.4706306376568824
-3.3288805721432757,-2.523576666353981,-0.35694697184615237,-0.10994569175008079
-3.0800070496090672,-2.523576666353981,-0.3511658393777081,-0.08115832732284749
-2.831133527074858,-2.523576666353981,0.25594681519566553,0.2146922298516275
-2.5822600045406494,-2.523576666353981,0.39304354961112303,-0.14200717289032086
-2.333386482006441,-2.523576666353981,0.49854753721459927,-0.2492737686072992
-2.0845129594722316,-2.523576666353981,0.6220117900894433,-0.36595806446991674
-1.8356394369380231,-2.523576666353981,0.4101158564915666,-0.5132869644398622
-1.5867659144038146,-2.523576666353981,0.16008227886382292,-0.6246262216157911
-1.3378923918696053,-2.523576666353981,0.1793237584307916,-0.6469062687316385
-1.0890188693353968,-2.523576666353981,0.5614008359783415,-0.5063396539208235
-0.8401453468011884,-2.523576666353981,0.581806839188533,-0.5852151979418359
-0.591271824266979,-2.523576666353981,0.2593457208992339,-0.3188789074908782
-0.3423983017327705,-2.523576666353981,0.0708847736945711,0.65085110392288
-0.09352477919856206,-2.523576666353981,0.26051336815550497,0.9819775949496025
0.1553487433356473,-2.523576666353981,0.24679449475159737,1.0670459164338026
0.40422226586985666,-2.523576666353981,0.2915579492065382,0.9911881354444486
0.6530957884040642,-2.523576666353981,0.9562194426525132,0.509135576172028
0.9019693109382736,-2.523576666353981,1.4779529470654678,-0.41669884181112177
1.150842833472483,-2.523576666353981,1.4592971473828125,-1.2772838379050315
1.3997163560066905,-2.523576666353981,1.4688862660689324,-1.4009913249903754
1.6485898785408999,-2.523576666353981,1.8929957150299623,-1.4454315378644251
1.8974634010751092,-2.523576666353981,1.9958062407172075,-1.0706144982404981
2.146336923609317,-2.523576666353981,1.6669982119384728,-0.36491339146052776
2.395210446143526,-2.523576666353981,1.4556644696014551,-0.06813173664403512
2.6440839686777355,-2.523576666353981,1.1421945823916926,0.21114981468000002
2.892957491211943,-2.523576666353981,0.5775357566793176,0.4071806196298728
3.1418310137461525,-2.523576666353981,-0.2918253214641376,0.4835535616752113
3.390704536280362,-2.523576666353981,-0.17571996372274654,0.8609958149620942
3.6395780588145694,-2.523576666353981,0.295777369765209,0.8867303242096353
3.8884515813487788,-2.523576666353981,0.5401412608308901,0.6438858648318657
4.137325103882988,-2.523576666353981,1.0394811991803667,0.509902088590697
4.386198626417196,-2.523576666353981,1.0196124242556182,0.59360180883715
4.635072148951405,-2.523576666353981,0.7439930967531747,0.11652903925049812
4.883945671485614,-2.523576666353981,0.8382500896958275,0.07784466755644517
5.132819194019822,-2.523576666353981,0.7010827889341144,0.14194665552732158
5.381692716554031,-2.523576666353981,0.4340007871230555,-0.4228606599669595
5.630566239088241,-2.523576666353981,0.2585380190548901,-0.6698485039149426
5.879439761622448,-2.523576666353981,0.32599120960162115,-0.6240174870070336
-6.564236365087989,-2.2522959352902037,-0.710107380398726,0.2819814688364033
-6.315362842553781,-2.2522959352902037,-0.6049583504562763,0.5889682618979615
-6.066489320019572,-2.2522959352902037,-0.7147424253382643,0.47441848140572057
-5.817615797485363,-2.2522959352902037,-0.6688674402232485,-0.4779579611211642
-3.0800070496090672,-2.2522959352902037,-0.014482520855114268,0.4075795154939365
-2.831133527074858,-2.2522959352902037,-0.11064829710823151,0.41509479506874636
-2.5822600045406494,-2.2522959352902037,0.17188222273039952,0.2688414252962664
-2.333386482006441,-2.2522959352902037,0.4401954648142894,-0.29346364320952567
-2.0845129594722316,-2.2522959352902037,0.31857599467863823,-0.6969767441183565
-1.8356394369380231,-2.2522959352902037,0.3126250721696777,-0.6860590784248656
-1.5867659144038146,-2.2522959352902037,0.3104580900612678,-0.2642343299854787
-1.3378923918696053,-2.2522959352902037,0.3155421230496262,-0.3297168668584958
-1.0890188693353968,-2.2522959352902037,0.5636086121546079,-0.0383373349257118
-0.8401453468011884,-2.2522959352902037,0.7430841999390473,-0.08498837509424291
-0.591271824266979,-2.2522959352902037,0.7168464377261204,0.15456881455517807
-0.3423983017327705,-2.2522959352902037,0.7619254403361739,0.22482465363079435
-0.09352477919856206,-2.2522959352902037,0.7011517217384476,0.7254062743393401
0.1553487433356473,-2.2522959352902037,0.454931209229236,0.7767575454284901
0.40422226586985666,-2.2522959352902037,-0.01183168805055175,0.9032559745960792
0.6530957884040642,-2.2522959352902037,-0.16473844119593845,0.6891227323280684
0.9019693109382736,-2.2522959352902037,0.6803004484690864,-0.4604952708560251
1.150842833472483,-2.2522959352902037,0.9585628257792469,-1.211132476112798
1.3997163560066905,-2.2522959352902037,1.421044208217476,-0.8031389662303451
1.6485898785408999,-2.2522959352902037,2.303442820050347,-0.21964755545282208
1.8974634010751092,-2.2522959352902037,2.6136377237071757,-0.3719309185334159
2.146336923609317,-2.2522959352902037,2.036457293659704,-0.08279964601177901
2.395210446143526,-2.2522959352902037,1.4597792531589109,0.6008025926585927
2.6440839686777355,-2.2522959352902037,0.9398681659368988,0.7074713566541039
2.892957491211943,-2.2522959352902037,0.33540334912699066,0.16165837097562186
3.1418310137461525,-2.2522959352902037,0.42366326049564673,0.39451211871842334
3.390704536280362,-2.2522959352902037,0.40687613983598847,0.6989923427951621
3.6395780588145694,-2.2522959352902037,0.3645548168081038,0.7868416241783434
3.8884515813487788,-2.2522959352902037,0.5709438545068612,0.5625218185460943
4.137325103882988,-2.2522959352902037,0.6861636310146715,0.7649889703574051
4.386198626417196,-2.2522959352902037,0.8569206983011557,0.01115867627048942
4.635072148951405,-2.2522959352902037,0.838282534300847,0.22124949241222314
4.883945671485614,-2.2522959352902037,0.7253826029412506,0.36476976165097325
5.132819194019822,-2.2522959352902037,0.46982110554562595,-0.06813294721027616
5.381692716554031,-2.2522959352902037,0.2046164497554163,-0.42933971827292344
5.630566239088241,-2.2522959352902037,0.30315950170938255,-0.4557669118919048
5.879439761622448,-2.2522959352902037,0.158783771855611,-0.5992953217750187
-7.061983410156407,-1.9810152042264253,-0.8605873896877364,0.586776403448838
-6.813109887622199,-1.9810152042264253,-0.9560808529457491,0.656305121276305
-6.564236365087989,-1.9810152042264253,-0.7166207152358867,0.5899621702174522
-6.315362842553781,-1.9810152042264253,-0.4186509512870784,0.732639164752385
-6.066489320019572,-1.9810152042264253,-0.9409434506017721,0.39424234818650344
-5.817615797485363,-1.9810152042264253,-0.8104996992244228,0.29451960901394453
-2.831133527074858,-1.9810152042264253,0.009245247812734066,0.5475241204652296
-2.5822600045406494,-1.9810152042264253,-0.2995875608725781,0.4792405666450049
-2.333386482006441,-1.9810152042264253,-0.5832854088869053,0.05995943759116986
-2.0845129594722316,-1.9810152042264253,0.14218166496873239,-0.5944942108077735
-1.8356394369380231,-1.9810152042264253,0.7061452973540551,-0.6873071447164777
-1.5867659144038146,-1.9810152042264253,0.6206560942613054,-0.4338278384782794
-1.3378923918696053,-1.9810152042264253,0.37473362729026943,-0.4038341950771165
-1.0890188693353968,-1.9810152042264253,0.6204007605845291,-0.5425947246036309
-0.8401453468011884,-1.9810152042264253,0.773226058741072,-0.1870309030974059
-0.591271824266979,-1.9810152042264253,0.56809507253359115,-0.23273572326376202
-0.3423983017327705,-1.9810152042264253,0.8151210129869821,-0.031032525875138932
-0.09352477919856206,-1.9810152042264253,0.8788929222081682,-0.1608575513067238
0.1553487433356473,-1.9810152042264253,0.4563394787049084,0.628372218692869
0.40422226586985666,-1.9810152042264253,0.14507855837411424,0.6051719304141373
0.6530957884040642,-1.9810152042264253,-0.2930721124393875,0.45392341393809166
0.9019693109382736,-1.9810152042264253,-0.2198704958513337,0.3422512435421696
1.150842833472483,-1.9810152042264253,1.3456899125931425,0.4209021220829421
1.3997163560066905,-1.9810152042264253,2.042737110742803,0.591329078804213
1.6485898785408999,-1.9810152042264253,2.042618604825397,1.198732104482998
1.8974634010751092,-1.9810152042264253,2.197253172605219,0.2523064182456735
